TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1580244303.016209,ethernet,eth0-vip,0,0,0,0,0
1580244303.016209,ethernet,eth1,22668,21818,23181,49718,70154
1580244303.016209,ethernet,eth1-vip,0,0,0,0,0
1580244303.016209,ethernet,eth2,0,0,0,0,0
1580244303.016209,ethernet,eth3,0,0,0,0,0
1580244903.640214,ethernet,eth0,19227,20454,75581,39319,68170
1580244903.640214,ethernet,eth0-vip,0,0,0,0,0
1580244903.640214,ethernet,eth1,22319,24659,23473,40578,70154
1580244903.640214,ethernet,eth1-vip,0,0,0,0,0
1580244903.640214,ethernet,eth2,0,0,0,0,0
1580244903.640214,ethernet,eth3,0,0,0,0,0
1580245504.322933,ethernet,eth0,22582,22147,20617,38977,68170
1580245504.322933,ethernet,eth0-vip,0,0,0,0,0
1580245504.322933,ethernet,eth1,32433,26880,79718,50087,70154
1580245504.322933,ethernet,eth1-vip,0,0,0,0,0
1580245504.322933,ethernet,eth2,0,0,0,0,0
1580245504.322933,ethernet,eth3,0,0,0,0,0
1580246104.933867,ethernet,eth0,20789,21508,20941,38835,68172
1580246104.933867,ethernet,eth0-vip,0,0,0,0,0
1580246104.933867,ethernet,eth1,20613,25620,24922,41457,69734
1580246104.933867,ethernet,eth1-vip,0,0,0,0,0
1580246104.933867,ethernet,eth2,0,0,0,0,0
1580246104.933867,ethernet,eth3,0,0,0,0,0
1580246705.560404,ethernet,eth0,19159,20474,75849,48047,68172
1580246705.560404,ethernet,eth0-vip,0,0,0,0,0
1580246705.560404,ethernet,eth1,23592,25318,79131,42130,69734
1580246705.560404,ethernet,eth1-vip,0,0,0,0,0
1580246705.560404,ethernet,eth2,0,0,0,0,0
1580246705.560404,ethernet,eth3,0,0,0,0,0
1580247306.135433,ethernet,eth0,18596,19462,19926,38784,68172
1580247306.135433,ethernet,eth0-vip,0,0,0,0,0
1580247306.135433,ethernet,eth1,18552,20019,23038,51489,69734
1580247306.135433,ethernet,eth1-vip,0,0,0,0,0
1580247306.135433,ethernet,eth2,0,0,0,0,0
1580247306.135433,ethernet,eth3,0,0,0,0,0
1580247906.71869,ethernet,eth0,18223,570961,74087,38755,68172
1580247906.71869,ethernet,eth0-vip,0,0,0,0,0
1580247906.71869,ethernet,eth1,19355,17273,74286,42044,69734
1580247906.71869,ethernet,eth1-vip,0,0,0,0,0
1580247906.71869,ethernet,eth2,0,0,0,0,0
1580247906.71869,ethernet,eth3,0,0,0,0,0
1580248507.35894,ethernet,eth0,16178,15938,16982,47685,68172
1580248507.35894,ethernet,eth0-vip,0,0,0,0,0
1580248507.35894,ethernet,eth1,16531,17096,17467,50458,69734
1580248507.35894,ethernet,eth1-vip,0,0,0,0,0
1580248507.35894,ethernet,eth2,0,0,0,0,0
1580248507.35894,ethernet,eth3,0,0,0,0,0
1580249107.873981,ethernet,eth0,16493,17774,16859,37895,68172
1580249107.873981,ethernet,eth0-vip,0,0,0,0,0
1580249107.873981,ethernet,eth1,16514,18338,17566,40211,69734
1580249107.873981,ethernet,eth1-vip,0,0,0,0,0
1580249107.873981,ethernet,eth2,0,0,0,0,0
1580249107.873981,ethernet,eth3,0,0,0,0,0
1580249708.476704,ethernet,eth0,15534,16073,16537,37233,68165
1580249708.476704,ethernet,eth0-vip,0,0,0,0,0
1580249708.476704,ethernet,eth1,18872,16403,17441,39067,69718
1580249708.476704,ethernet,eth1-vip,0,0,0,0,0
1580249708.476704,ethernet,eth2,0,0,0,0,0
1580249708.476704,ethernet,eth3,0,0,0,0,0
1580250309.093836,ethernet,eth0,17555,17357,71545,27222,68165
1580250309.093836,ethernet,eth0-vip,0,0,0,0,0
1580250309.093836,ethernet,eth1,17659,18493,72241,46976,69718
1580250309.093836,ethernet,eth1-vip,0,0,0,0,0
1580250309.093836,ethernet,eth2,0,0,0,0,0
1580250309.093836,ethernet,eth3,0,0,0,0,0
1580250909.629977,ethernet,eth0,14848,15737,16033,35873,68165
1580250909.629977,ethernet,eth0-vip,0,0,0,0,0
1580250909.629977,ethernet,eth1,13864,15913,17002,36758,69718
1580250909.629977,ethernet,eth1-vip,0,0,0,0,0
1580250909.629977,ethernet,eth2,0,0,0,0,0
1580250909.629977,ethernet,eth3,0,0,0,0,0
1580251510.263329,ethernet,eth0,17358,20130,17400,35091,68165
1580251510.263329,ethernet,eth0-vip,0,0,0,0,0
1580251510.263329,ethernet,eth1,21200,16362,15086,35775,69718
1580251510.263329,ethernet,eth1-vip,0,0,0,0,0
1580251510.263329,ethernet,eth2,0,0,0,0,0
1580251510.263329,ethernet,eth3,0,0,0,0,0
1580252110.923775,ethernet,eth0,19433,14140,73338,26058,68165
1580252110.923775,ethernet,eth0-vip,0,0,0,0,0
1580252110.923775,ethernet,eth1,13594,13857,71062,26139,69718
1580252110.923775,ethernet,eth1-vip,0,0,0,0,0
1580252110.923775,ethernet,eth2,0,0,0,0,0
1580252110.923775,ethernet,eth3,0,0,0,0,0
1580252711.570368,ethernet,eth0,15424,16682,16911,35248,68165
1580252711.570368,ethernet,eth0-vip,0,0,0,0,0
1580252711.570368,ethernet,eth1,15396,16440,15253,34886,69718
1580252711.570368,ethernet,eth1-vip,0,0,0,0,0
1580252711.570368,ethernet,eth2,0,0,0,0,0
1580252711.570368,ethernet,eth3,0,0,0,0,0
1580253312.144514,ethernet,eth0,18859,21170,16783,35286,68638
1580253312.144514,ethernet,eth0-vip,0,0,0,0,0
1580253312.144514,ethernet,eth1,21208,21252,17581,34655,69733
1580253312.144514,ethernet,eth1-vip,0,0,0,0,0
1580253312.144514,ethernet,eth2,0,0,0,0,0
1580253312.144514,ethernet,eth3,0,0,0,0,0
1580253912.789372,ethernet,eth0,12819,568149,71371,35443,68638
1580253912.789372,ethernet,eth0-vip,0,0,0,0,0
1580253912.789372,ethernet,eth1,13385,16825,72445,25557,69733
1580253912.789372,ethernet,eth1-vip,0,0,0,0,0
1580253912.789372,ethernet,eth2,0,0,0,0,0
1580253912.789372,ethernet,eth3,0,0,0,0,0
1580254513.349289,ethernet,eth0,11583,12289,12229,35050,68638
1580254513.349289,ethernet,eth0-vip,0,0,0,0,0
1580254513.349289,ethernet,eth1,17091,17236,16588,34664,69733
1580254513.349289,ethernet,eth1-vip,0,0,0,0,0
1580254513.349289,ethernet,eth2,0,0,0,0,0
1580254513.349289,ethernet,eth3,0,0,0,0,0
1580255113.908486,ethernet,eth0,13696,13895,12169,34538,68638
1580255113.908486,ethernet,eth0-vip,0,0,0,0,0
1580255113.908486,ethernet,eth1,24292,18287,17561,34762,69733
1580255113.908486,ethernet,eth1-vip,0,0,0,0,0
1580255113.908486,ethernet,eth2,0,0,0,0,0
1580255113.908486,ethernet,eth3,0,0,0,0,0
1580255714.51927,ethernet,eth0,9294,9915,12002,33457,68638
1580255714.51927,ethernet,eth0-vip,0,0,0,0,0
1580255714.51927,ethernet,eth1,18127,14079,16523,35136,69733
1580255714.51927,ethernet,eth1-vip,0,0,0,0,0
1580255714.51927,ethernet,eth2,0,0,0,0,0
1580255714.51927,ethernet,eth3,0,0,0,0,0
1580256315.071485,ethernet,eth0,6787,7581,8805,23247,68638
1580256315.071485,ethernet,eth0-vip,0,0,0,0,0
1580256315.071485,ethernet,eth1,8474,12229,69597,35280,69733
1580256315.071485,ethernet,eth1-vip,0,0,0,0,0
1580256315.071485,ethernet,eth2,0,0,0,0,0
1580256315.071485,ethernet,eth3,0,0,0,0,0
1580256915.71908,ethernet,eth0,9175,8945,10220,21901,68305
1580256915.71908,ethernet,eth0-vip,0,0,0,0,0
1580256915.71908,ethernet,eth1,18672,15913,15292,34972,70234
1580256915.71908,ethernet,eth1-vip,0,0,0,0,0
1580256915.71908,ethernet,eth2,0,0,0,0,0
1580256915.71908,ethernet,eth3,0,0,0,0,0
1580257516.372393,ethernet,eth0,8028,7974,64712,30001,68305
1580257516.372393,ethernet,eth0-vip,0,0,0,0,0
1580257516.372393,ethernet,eth1,15878,13129,13777,34485,70234
1580257516.372393,ethernet,eth1-vip,0,0,0,0,0
1580257516.372393,ethernet,eth2,0,0,0,0,0
1580257516.372393,ethernet,eth3,0,0,0,0,0
1580258116.983326,ethernet,eth0,6202,6676,7484,19793,68305
1580258116.983326,ethernet,eth0-vip,0,0,0,0,0
1580258116.983326,ethernet,eth1,12254,10891,12741,24702,70234
1580258116.983326,ethernet,eth1-vip,0,0,0,0,0
1580258116.983326,ethernet,eth2,0,0,0,0,0
1580258116.983326,ethernet,eth3,0,0,0,0,0
1580258717.56172,ethernet,eth0,6686,6741,6973,18984,68305
1580258717.56172,ethernet,eth0-vip,0,0,0,0,0
1580258717.56172,ethernet,eth1,7697,8920,64791,23871,70234
1580258717.56172,ethernet,eth1-vip,0,0,0,0,0
1580258717.56172,ethernet,eth2,0,0,0,0,0
1580258717.56172,ethernet,eth3,0,0,0,0,0
1580259318.202723,ethernet,eth0,6604,6327,6642,18033,68305
1580259318.202723,ethernet,eth0-vip,0,0,0,0,0
1580259318.202723,ethernet,eth1,9020,8270,8569,31644,70234
1580259318.202723,ethernet,eth1-vip,0,0,0,0,0
1580259318.202723,ethernet,eth2,0,0,0,0,0
1580259318.202723,ethernet,eth3,0,0,0,0,0
1580259918.864576,ethernet,eth0,4676,5422,5947,17311,68305
1580259918.864576,ethernet,eth0-vip,0,0,0,0,0
1580259918.864576,ethernet,eth1,6028,6998,8164,21222,70234
1580259918.864576,ethernet,eth1-vip,0,0,0,0,0
1580259918.864576,ethernet,eth2,0,0,0,0,0
1580259918.864576,ethernet,eth3,0,0,0,0,0
1580260519.496761,ethernet,eth0,4638,4961,5393,16722,68736
1580260519.496761,ethernet,eth0-vip,0,0,0,0,0
1580260519.496761,ethernet,eth1,5753,11278,8155,20103,70193
1580260519.496761,ethernet,eth1-vip,0,0,0,0,0
1580260519.496761,ethernet,eth2,0,0,0,0,0
1580260519.496761,ethernet,eth3,0,0,0,0,0
1580261120.143117,ethernet,eth0,10635,11408,7936,6678,68736
1580261120.143117,ethernet,eth0-vip,0,0,0,0,0
1580261120.143117,ethernet,eth1,15600,16669,13044,19168,70193
1580261120.143117,ethernet,eth1-vip,0,0,0,0,0
1580261120.143117,ethernet,eth2,0,0,0,0,0
1580261120.143117,ethernet,eth3,0,0,0,0,0
1580261720.714844,ethernet,eth0,10242,10923,66918,6912,68736
1580261720.714844,ethernet,eth0-vip,0,0,0,0,0
1580261720.714844,ethernet,eth1,20503,14509,70643,19319,70193
1580261720.714844,ethernet,eth1-vip,0,0,0,0,0
1580261720.714844,ethernet,eth2,0,0,0,0,0
1580261720.714844,ethernet,eth3,0,0,0,0,0
1580262321.278676,ethernet,eth0,10674,10526,10237,16824,68736
1580262321.278676,ethernet,eth0-vip,0,0,0,0,0
1580262321.278676,ethernet,eth1,9894,14329,14651,29175,70193
1580262321.278676,ethernet,eth1-vip,0,0,0,0,0
1580262321.278676,ethernet,eth2,0,0,0,0,0
1580262321.278676,ethernet,eth3,0,0,0,0,0
1580262921.892694,ethernet,eth0,10115,9720,10886,17388,68736
1580262921.892694,ethernet,eth0-vip,0,0,0,0,0
1580262921.892694,ethernet,eth1,15176,14293,15018,20821,70193
1580262921.892694,ethernet,eth1-vip,0,0,0,0,0
1580262921.892694,ethernet,eth2,0,0,0,0,0
1580262921.892694,ethernet,eth3,0,0,0,0,0
1580263522.519955,ethernet,eth0,9619,9957,10315,18110,68736
1580263522.519955,ethernet,eth0-vip,0,0,0,0,0
1580263522.519955,ethernet,eth1,10965,12582,14265,21911,70193
1580263522.519955,ethernet,eth1-vip,0,0,0,0,0
1580263522.519955,ethernet,eth2,0,0,0,0,0
1580263522.519955,ethernet,eth3,0,0,0,0,0
1580264123.107344,ethernet,eth0,6766,7104,8453,18874,68818
1580264123.107344,ethernet,eth0-vip,0,0,0,0,0
1580264123.107344,ethernet,eth1,12276,12438,67404,22970,70328
1580264123.107344,ethernet,eth1-vip,0,0,0,0,0
1580264123.107344,ethernet,eth2,0,0,0,0,0
1580264123.107344,ethernet,eth3,0,0,0,0,0
1580264723.758881,ethernet,eth0,7218,7018,7081,19238,68818
1580264723.758881,ethernet,eth0-vip,0,0,0,0,0
1580264723.758881,ethernet,eth1,22586,15429,11946,32569,70328
1580264723.758881,ethernet,eth1-vip,0,0,0,0,0
1580264723.758881,ethernet,eth2,0,0,0,0,0
1580264723.758881,ethernet,eth3,0,0,0,0,0
1580265324.406988,ethernet,eth0,7380,6933,62387,18769,68818
1580265324.406988,ethernet,eth0-vip,0,0,0,0,0
1580265324.406988,ethernet,eth1,8218,12243,12005,32207,70328
1580265324.406988,ethernet,eth1-vip,0,0,0,0,0
1580265324.406988,ethernet,eth2,0,0,0,0,0
1580265324.406988,ethernet,eth3,0,0,0,0,0
1580265925.013227,ethernet,eth0,3987,4337,5161,18017,68818
1580265925.013227,ethernet,eth0-vip,0,0,0,0,0
1580265925.013227,ethernet,eth1,10471,11219,10386,22305,70328
1580265925.013227,ethernet,eth1-vip,0,0,0,0,0
1580265925.013227,ethernet,eth2,0,0,0,0,0
1580265925.013227,ethernet,eth3,0,0,0,0,0
1580266525.598314,ethernet,eth0,4039,3966,4346,17041,68818
1580266525.598314,ethernet,eth0-vip,0,0,0,0,0
1580266525.598314,ethernet,eth1,22477,12900,9838,21573,70328
1580266525.598314,ethernet,eth1-vip,0,0,0,0,0
1580266525.598314,ethernet,eth2,0,0,0,0,0
1580266525.598314,ethernet,eth3,0,0,0,0,0
1580267126.203344,ethernet,eth0,3700,4147,4239,15978,68818
1580267126.203344,ethernet,eth0-vip,0,0,0,0,0
1580267126.203344,ethernet,eth1,10591,9635,65388,20765,70328
1580267126.203344,ethernet,eth1-vip,0,0,0,0,0
1580267126.203344,ethernet,eth2,0,0,0,0,0
1580267126.203344,ethernet,eth3,0,0,0,0,0
1580267729.389008,ethernet,eth0,3912,3782,4322,14988,68840
1580267729.389008,ethernet,eth0-vip,0,0,0,0,0
1580267729.389008,ethernet,eth1,15357,12963,10129,29333,70871
1580267729.389008,ethernet,eth1-vip,0,0,0,0,0
1580267729.389008,ethernet,eth2,0,0,0,0,0
1580267729.389008,ethernet,eth3,0,0,0,0,0
1580268330.045213,ethernet,eth0,4616,4271,4344,14450,68840
1580268330.045213,ethernet,eth0-vip,0,0,0,0,0
1580268330.045213,ethernet,eth1,10286,13215,10580,19894,70871
1580268330.045213,ethernet,eth1-vip,0,0,0,0,0
1580268330.045213,ethernet,eth2,0,0,0,0,0
1580268330.045213,ethernet,eth3,0,0,0,0,0
1580268930.667755,ethernet,eth0,3818,3264,3720,13967,68840
1580268930.667755,ethernet,eth0-vip,0,0,0,0,0
1580268930.667755,ethernet,eth1,7296,10296,9861,19608,70871
1580268930.667755,ethernet,eth1-vip,0,0,0,0,0
1580268930.667755,ethernet,eth2,0,0,0,0,0
1580268930.667755,ethernet,eth3,0,0,0,0,0
1580269531.329935,ethernet,eth0,3733,3445,3435,4194,68840
1580269531.329935,ethernet,eth0-vip,0,0,0,0,0
1580269531.329935,ethernet,eth1,8437,11043,10021,19348,70871
1580269531.329935,ethernet,eth1-vip,0,0,0,0,0
1580269531.329935,ethernet,eth2,0,0,0,0,0
1580269531.329935,ethernet,eth3,0,0,0,0,0
1580270131.891052,ethernet,eth0,4004,3631,3771,4030,68840
1580270131.891052,ethernet,eth0-vip,0,0,0,0,0
1580270131.891052,ethernet,eth1,6780,12237,9713,19299,70871
1580270131.891052,ethernet,eth1-vip,0,0,0,0,0
1580270131.891052,ethernet,eth2,0,0,0,0,0
1580270131.891052,ethernet,eth3,0,0,0,0,0
1580270732.568389,ethernet,eth0,4317,4370,4001,3951,68840
1580270732.568389,ethernet,eth0-vip,0,0,0,0,0
1580270732.568389,ethernet,eth1,6764,6201,63171,19288,70871
1580270732.568389,ethernet,eth1-vip,0,0,0,0,0
1580270732.568389,ethernet,eth2,0,0,0,0,0
1580270732.568389,ethernet,eth3,0,0,0,0,0
1580271333.191876,ethernet,eth0,4223,4220,4582,3935,68851
1580271333.191876,ethernet,eth0-vip,0,0,0,0,0
1580271333.191876,ethernet,eth1,6702,6165,7039,18715,70997
1580271333.191876,ethernet,eth1-vip,0,0,0,0,0
1580271333.191876,ethernet,eth2,0,0,0,0,0
1580271333.191876,ethernet,eth3,0,0,0,0,0
1580271933.823767,ethernet,eth0,5588,4882,5004,4009,68851
1580271933.823767,ethernet,eth0-vip,0,0,0,0,0
1580271933.823767,ethernet,eth1,8731,8615,7053,18216,70997
1580271933.823767,ethernet,eth1-vip,0,0,0,0,0
1580271933.823767,ethernet,eth2,0,0,0,0,0
1580271933.823767,ethernet,eth3,0,0,0,0,0
1580272534.478253,ethernet,eth0,5962,5261,5757,4138,68851
1580272534.478253,ethernet,eth0-vip,0,0,0,0,0
1580272534.478253,ethernet,eth1,8567,7510,11690,17638,70997
1580272534.478253,ethernet,eth1-vip,0,0,0,0,0
1580272534.478253,ethernet,eth2,0,0,0,0,0
1580272534.478253,ethernet,eth3,0,0,0,0,0
1580273135.118713,ethernet,eth0,5219,5287,61177,13812,68851
1580273135.118713,ethernet,eth0-vip,0,0,0,0,0
1580273135.118713,ethernet,eth1,8120,8425,7853,18014,70997
1580273135.118713,ethernet,eth1-vip,0,0,0,0,0
1580273135.118713,ethernet,eth2,0,0,0,0,0
1580273135.118713,ethernet,eth3,0,0,0,0,0
1580273735.711196,ethernet,eth0,6387,5907,6150,14144,68851
1580273735.711196,ethernet,eth0-vip,0,0,0,0,0
1580273735.711196,ethernet,eth1,10277,9970,10182,17638,70997
1580273735.711196,ethernet,eth1-vip,0,0,0,0,0
1580273735.711196,ethernet,eth2,0,0,0,0,0
1580273735.711196,ethernet,eth3,0,0,0,0,0
1580274336.276191,ethernet,eth0,7485,7280,6826,14553,68851
1580274336.276191,ethernet,eth0-vip,0,0,0,0,0
1580274336.276191,ethernet,eth1,15689,13854,68423,17958,70997
1580274336.276191,ethernet,eth1-vip,0,0,0,0,0
1580274336.276191,ethernet,eth2,0,0,0,0,0
1580274336.276191,ethernet,eth3,0,0,0,0,0
1580274936.88488,ethernet,eth0,8154,8343,8208,15067,68874
1580274936.88488,ethernet,eth0-vip,0,0,0,0,0
1580274936.88488,ethernet,eth1,15513,13638,13755,19016,71096
1580274936.88488,ethernet,eth1-vip,0,0,0,0,0
1580274936.88488,ethernet,eth2,0,0,0,0,0
1580274936.88488,ethernet,eth3,0,0,0,0,0
1580275537.540642,ethernet,eth0,9559,9601,9170,15703,68874
1580275537.540642,ethernet,eth0-vip,0,0,0,0,0
1580275537.540642,ethernet,eth1,21578,16120,14540,20203,71096
1580275537.540642,ethernet,eth1-vip,0,0,0,0,0
1580275537.540642,ethernet,eth2,0,0,0,0,0
1580275537.540642,ethernet,eth3,0,0,0,0,0
1580276138.191228,ethernet,eth0,10873,10705,10256,16443,68874
1580276138.191228,ethernet,eth0-vip,0,0,0,0,0
1580276138.191228,ethernet,eth1,19500,16089,15288,21488,71096
1580276138.191228,ethernet,eth1-vip,0,0,0,0,0
1580276138.191228,ethernet,eth2,0,0,0,0,0
1580276138.191228,ethernet,eth3,0,0,0,0,0
1580276738.822752,ethernet,eth0,10741,11570,66894,7965,68874
1580276738.822752,ethernet,eth0-vip,0,0,0,0,0
1580276738.822752,ethernet,eth1,20291,16020,72140,22096,71096
1580276738.822752,ethernet,eth1-vip,0,0,0,0,0
1580276738.822752,ethernet,eth2,0,0,0,0,0
1580276738.822752,ethernet,eth3,0,0,0,0,0
1580277339.461987,ethernet,eth0,13666,13539,13003,18253,68874
1580277339.461987,ethernet,eth0-vip,0,0,0,0,0
1580277339.461987,ethernet,eth1,23759,21032,18059,32908,71096
1580277339.461987,ethernet,eth1-vip,0,0,0,0,0
1580277339.461987,ethernet,eth2,0,0,0,0,0
1580277339.461987,ethernet,eth3,0,0,0,0,0
1580277940.070262,ethernet,eth0,16431,16140,15283,19453,68874
1580277940.070262,ethernet,eth0-vip,0,0,0,0,0
1580277940.070262,ethernet,eth1,24128,20398,20004,34038,71096
1580277940.070262,ethernet,eth1-vip,0,0,0,0,0
1580277940.070262,ethernet,eth2,0,0,0,0,0
1580277940.070262,ethernet,eth3,0,0,0,0,0
1580278540.676326,ethernet,eth0,17686,17365,17044,20919,68900
1580278540.676326,ethernet,eth0-vip,0,0,0,0,0
1580278540.676326,ethernet,eth1,19251,23224,77801,26077,71274
1580278540.676326,ethernet,eth1-vip,0,0,0,0,0
1580278540.676326,ethernet,eth2,0,0,0,0,0
1580278540.676326,ethernet,eth3,0,0,0,0,0
1580279141.272804,ethernet,eth0,19973,20209,74784,22470,68900
1580279141.272804,ethernet,eth0-vip,0,0,0,0,0
1580279141.272804,ethernet,eth1,22869,27147,23979,36739,71274
1580279141.272804,ethernet,eth1-vip,0,0,0,0,0
1580279141.272804,ethernet,eth2,0,0,0,0,0
1580279141.272804,ethernet,eth3,0,0,0,0,0
1580279741.891498,ethernet,eth0,22233,22575,21465,33396,68900
1580279741.891498,ethernet,eth0-vip,0,0,0,0,0
1580279741.891498,ethernet,eth1,30308,30917,82165,38339,71274
1580279741.891498,ethernet,eth1-vip,0,0,0,0,0
1580279741.891498,ethernet,eth2,0,0,0,0,0
1580279741.891498,ethernet,eth3,0,0,0,0,0
1580280342.430499,ethernet,eth0,23542,23251,23239,35327,68900
1580280342.430499,ethernet,eth0-vip,0,0,0,0,0
1580280342.430499,ethernet,eth1,28147,27341,29306,49632,71274
1580280342.430499,ethernet,eth1-vip,0,0,0,0,0
1580280342.430499,ethernet,eth2,0,0,0,0,0
1580280342.430499,ethernet,eth3,0,0,0,0,0
1580280943.033851,ethernet,eth0,35050,32976,83391,37289,68900
1580280943.033851,ethernet,eth0-vip,0,0,0,0,0
1580280943.033851,ethernet,eth1,39761,40097,88316,42501,71274
1580280943.033851,ethernet,eth1-vip,0,0,0,0,0
1580280943.033851,ethernet,eth2,0,0,0,0,0
1580280943.033851,ethernet,eth3,0,0,0,0,0
1580281543.697395,ethernet,eth0,48849,50363,96693,40267,68900
1580281543.697395,ethernet,eth0-vip,0,0,0,0,0
1580281543.697395,ethernet,eth1,64759,64831,107967,54810,71274
1580281543.697395,ethernet,eth1-vip,0,0,0,0,0
1580281543.697395,ethernet,eth2,0,0,0,0,0
1580281543.697395,ethernet,eth3,0,0,0,0,0
1580282144.282467,ethernet,eth0,50261,56104,110381,54530,68942
1580282144.282467,ethernet,eth0-vip,0,0,0,0,0
1580282144.282467,ethernet,eth1,57088,64885,124986,70513,71835
1580282144.282467,ethernet,eth1-vip,0,0,0,0,0
1580282144.282467,ethernet,eth2,0,0,0,0,0
1580282144.282467,ethernet,eth3,0,0,0,0,0
1580282744.937706,ethernet,eth0,62316,65269,117035,70432,68942
1580282744.937706,ethernet,eth0-vip,0,0,0,0,0
1580282744.937706,ethernet,eth1,72562,78410,128666,78808,71835
1580282744.937706,ethernet,eth1-vip,0,0,0,0,0
1580282744.937706,ethernet,eth2,0,0,0,0,0
1580282744.937706,ethernet,eth3,0,0,0,0,0
1580283345.527206,ethernet,eth0,67215,68422,115170,77522,68942
1580283345.527206,ethernet,eth0-vip,0,0,0,0,0
1580283345.527206,ethernet,eth1,61196,600876,171511,104782,71835
1580283345.527206,ethernet,eth1-vip,0,0,0,0,0
1580283345.527206,ethernet,eth2,0,0,0,0,0
1580283345.527206,ethernet,eth3,0,0,0,0,0
1580283946.165969,ethernet,eth0,62079,64486,123822,93391,68942
1580283946.165969,ethernet,eth0-vip,0,0,0,0,0
1580283946.165969,ethernet,eth1,63605,63977,121343,110561,71835
1580283946.165969,ethernet,eth1-vip,0,0,0,0,0
1580283946.165969,ethernet,eth2,0,0,0,0,0
1580283946.165969,ethernet,eth3,0,0,0,0,0
1580284546.668221,ethernet,eth0,75592,608947,179488,109788,68942
1580284546.668221,ethernet,eth0-vip,0,0,0,0,0
1580284546.668221,ethernet,eth1,76052,75771,125061,125676,71835
1580284546.668221,ethernet,eth1-vip,0,0,0,0,0
1580284546.668221,ethernet,eth2,0,0,0,0,0
1580284546.668221,ethernet,eth3,0,0,0,0,0
1580285147.202672,ethernet,eth0,74011,74380,125217,125569,68942
1580285147.202672,ethernet,eth0-vip,0,0,0,0,0
1580285147.202672,ethernet,eth1,76693,80464,130413,131583,71835
1580285147.202672,ethernet,eth1-vip,0,0,0,0,0
1580285147.202672,ethernet,eth2,0,0,0,0,0
1580285147.202672,ethernet,eth3,0,0,0,0,0
1580285747.766321,ethernet,eth0,85284,80046,131560,129661,69508
1580285747.766321,ethernet,eth0-vip,0,0,0,0,0
1580285747.766321,ethernet,eth1,77710,80402,187198,143187,72530
1580285747.766321,ethernet,eth1-vip,0,0,0,0,0
1580285747.766321,ethernet,eth2,0,0,0,0,0
1580285747.766321,ethernet,eth3,0,0,0,0,0
1580286348.352571,ethernet,eth0,77575,81014,186615,141892,69508
1580286348.352571,ethernet,eth0-vip,0,0,0,0,0
1580286348.352571,ethernet,eth1,67834,78981,130028,144059,72530
1580286348.352571,ethernet,eth1-vip,0,0,0,0,0
1580286348.352571,ethernet,eth2,0,0,0,0,0
1580286348.352571,ethernet,eth3,0,0,0,0,0
1580286949.00102,ethernet,eth0,81204,79666,133951,144479,69508
1580286949.00102,ethernet,eth0-vip,0,0,0,0,0
1580286949.00102,ethernet,eth1,70417,70737,181683,144497,72530
1580286949.00102,ethernet,eth1-vip,0,0,0,0,0
1580286949.00102,ethernet,eth2,0,0,0,0,0
1580286949.00102,ethernet,eth3,0,0,0,0,0
1580287549.508377,ethernet,eth0,78781,70433,127854,147005,69508
1580287549.508377,ethernet,eth0-vip,0,0,0,0,0
1580287549.508377,ethernet,eth1,82069,75733,127899,146075,72530
1580287549.508377,ethernet,eth1-vip,0,0,0,0,0
1580287549.508377,ethernet,eth2,0,0,0,0,0
